qid,bus_stop,coordinate_location,country,countryLabel,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q3293864,Palmeiras-Barra Funda Intermodal Terminal,Point(-46.667358 -23.525505),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q3433430,Terminal de Autobuses de Pasajeros de Oriente,Point(-99.1123 19.43),http://www.wikidata.org/entity/Q96,Mexico,Mexico,Point(-102.0 23.0),México,mx
http://www.wikidata.org/entity/Q3438245,Rodoferroviária de Brasília,Point(-47.940833333 -15.775555555),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q3497809,Cityterminalen,Point(18.05611111 59.33166667),http://www.wikidata.org/entity/Q34,Sweden,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q3518475,Terminus Longueuil,Point(-73.5211 45.5242),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q3522609,Puratchi Thalaivar Dr. MGR Bus Terminus,Point(80.20566 13.06745),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q3736904,Ruggles station,Point(-71.0895 42.3362),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q38250462,Barrie Bus Terminal,Point(-79.69055556 44.38777778),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q39046637,Albany Busway Station,Point(174.7125 -36.72222222),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q39055385,Constellation Busway Station,Point(174.7282 -36.7518),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q39057472,Vacaville Transportation Center,Point(-121.965088888 38.358575),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q39060120,Gandhipuram Central Bus Terminus,Point(76.967007 11.030554),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q39060139,Ukkadam Bus Terminus,Point(76.96173 10.988742),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q39060140,Saibaba Colony Bus Terminus,Point(76.951178 11.030554),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q39060146,Singanallur Bus Terminus,Point(76.967007 11.030554),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q39790423,Vienna International Busterminal Erdberg,Point(16.414102 48.190795),http://www.wikidata.org/entity/Q40,Austria,Austria,Point(14.0 48.0),Österreich,at
http://www.wikidata.org/entity/Q4056190,Turku bus station,Point(22.26805556 60.45722222),http://www.wikidata.org/entity/Q33,Finland,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q4056457,"Bus Station 1, Melitopol",Point(35.360277777 46.852222222),http://www.wikidata.org/entity/Q212,Ukraine,Ukraine,Point(32.0 49.0),Україна,ua
http://www.wikidata.org/entity/Q4056458,"Bus Station 2, Melitopol",Point(35.383888888 46.844444444),http://www.wikidata.org/entity/Q212,Ukraine,Ukraine,Point(32.0 49.0),Україна,ua
http://www.wikidata.org/entity/Q41301476,Busbahnhof,Point(9.14125 49.98028),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q4142927,Homieĺ central bus station,Point(30.993193 52.4342),http://www.wikidata.org/entity/Q184,Belarus,Belarus,Point(28.046666666 53.528333333),Беларусь,by
http://www.wikidata.org/entity/Q41715186,Liouguei Bus Station,Point(120.634583333 22.997944444),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q4208099,Changi Village Bus Terminal,Point(103.98777778 1.38916667),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q4271066,Lviv Bus terminal,Point(24.0164 49.7867),http://www.wikidata.org/entity/Q212,Ukraine,Ukraine,Point(32.0 49.0),Україна,ua
http://www.wikidata.org/entity/Q42799456,Dworzec Wrocław,Point(17.035222 51.0965),http://www.wikidata.org/entity/Q36,Poland,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q42800655,Main Bus Station in Lublin,Point(22.570833 51.251944),http://www.wikidata.org/entity/Q36,Poland,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q4304027,Moscow Central Bus Terminal,Point(37.8 55.81111111),http://www.wikidata.org/entity/Q159,Russia,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q4376296,ÚAN Praha-Florenc,Point(14.44083309 50.08972168),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q4394562,Riga International Coach Terminal,Point(24.114167 56.945),http://www.wikidata.org/entity/Q211,Latvia,Latvia,Point(25.0 57.0),Latvija,lv
http://www.wikidata.org/entity/Q4412267,Northern Bus Station (Chișinău),Point(28.862253 47.025221),http://www.wikidata.org/entity/Q217,Moldova,Moldova,Point(28.516667 47.25),Moldova,md
http://www.wikidata.org/entity/Q4538861,Bus station of Yaroslavl,Point(39.86225 57.592781),http://www.wikidata.org/entity/Q159,Russia,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q4549626,140th Street,Point(-93.2175 44.748),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4549843,147th Street,Point(-93.2177 44.7352),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4551620,165th Street Bus Terminal,Point(-73.7955 40.7075),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4638396,46th Street/Kingfield,Point(-93.278206 44.919685),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4638400,46th Street Metro Transit station,Point(-93.2199 44.9207),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q46395379,Natal Bus,Point(-35.2372007 -5.8195914),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q4642228,66th Street/Richfield,Point(-93.2959 44.8834),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4644668,82nd Street/Bloomington,Point(-93.2986 44.8569),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4666891,Aberdeen Bus Station,Point(-2.09594 57.1443),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q46725981,Macclesfield Bus Station,Point(-2.124944444 53.258166666),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4673782,Achimota Transport Terminal,Point(-0.225926 5.621512),http://www.wikidata.org/entity/Q117,Ghana,Ghana,Point(-0.5 8.0),Ghana,gh
http://www.wikidata.org/entity/Q4681193,Addington Village Interchange,Point(-0.032966 51.3563),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4681298,Addison Transit Center,Point(-96.8281 32.9586),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4697494,Ainslie St. Transit Terminal,Point(-80.3132 43.3575),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q4699609,Ajax Plaza Bus Terminal,Point(-79.021 43.849),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q4701539,Akoranga Busway Station,Point(174.761111 -36.797222),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand,Point(174.0 -41.2),New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q4713794,Aldgate bus station,Point(-0.075 51.5133),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4738902,Harbor Gateway Transit Center,Point(-118.288 33.8697),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q47485735,Perth Stadium Bus Station,Point(115.89 -31.954),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q4750891,Anaheim Regional Transportation Intermodal Center,Point(-117.8775 33.803333333),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4761841,Ang Mo Kio Bus Depot,Point(103.845 1.38745),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q4761844,Ang Mo Kio Bus Interchange,Point(103.849 1.36964),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q4781250,Apple Valley,Point(-93.21775 44.7257),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4781414,Appleton Transit Center,Point(-88.40571 44.2634),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4785258,Arcata Transit Center,Point(-124.084 40.8686),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4798048,Harbor Freeway,Point(-118.281 33.9287),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4806002,Ashton-under-Lyne bus station,Point(-2.09622 53.4902),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4808169,Aspley bus station,Point(153.013 -27.3633),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q4808736,Assens station,Point(9.89144 55.26921),http://www.wikidata.org/entity/Q35,Denmark,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q4816333,Atlantic City Bus Terminal,Point(-74.4349 39.3599),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4823577,Australia Fair bus station,Point(153.414572 -27.969306),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q4831172,Ayer Rajah Bus Park,Point(103.79 1.294),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q4849586,Baku International Bus Terminal,Point(49.7975 40.42805556),http://www.wikidata.org/entity/Q227,Azerbaijan,Azerbaijan,Point(47.7 40.3),Azərbaycan,az
http://www.wikidata.org/entity/Q48529190,Herron,Point(-79.9668 40.4592),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q48529539,Negley,Point(-79.9326 40.4566),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q48530518,East Liberty,Point(-79.9227 40.4595),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4855547,Bangor Bus Station,Point(-4.126 53.228),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4855576,Bangor Transportation Center,Point(-68.8087 44.8167),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4863460,Barrhaven Centre Station,Point(-75.7425 45.266111),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q4866673,Baseline Station,Point(-75.760833 45.3475),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q4868972,Bath bus station,Point(-2.3579 51.3786),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4869326,Batley bus station,Point(-1.633 53.716),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q48727002,Shahdara Metrobus Terminal Station,Point(74.29127778 31.61444444),http://www.wikidata.org/entity/Q843,Pakistan,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q48727005,Gajjumata Metrobus Terminal Station,Point(74.36152778 31.39841667),http://www.wikidata.org/entity/Q843,Pakistan,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q48727102,Lahore Jinnah Bus Terminal,Point(74.22538 31.46794),http://www.wikidata.org/entity/Q843,Pakistan,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q48728183,Pandalam KSRTC Bus Station,Point(76.6785 9.2251),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q48734266,Niazi Chowk Metrobus Station,Point(74.299425 31.60203611),http://www.wikidata.org/entity/Q843,Pakistan,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q48734406,Timber Market Metrobus Station,Point(74.30202222 31.59460278),http://www.wikidata.org/entity/Q843,Pakistan,Pakistan,Point(71.0 30.0),پاکستان,pk
http://www.wikidata.org/entity/Q4876817,Bearwood bus station,Point(-1.9692 52.4722),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q48780656,"Msamvu Bus Terminal, Morogoro",Point(37.664444 -6.804167),http://www.wikidata.org/entity/Q924,Tanzania,Tanzania,Point(34.854 -6.307),Tanzania,tz
http://www.wikidata.org/entity/Q4878275,Beaverton Transit Center,Point(-122.801111 45.491111),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4878777,Beckton bus station,Point(0.059 51.5141),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4878925,Becontree Heath bus station,Point(0.15074 51.5611),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q4879210,Bedford bus station,Point(-0.4616 52.1375),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q48792874,Athens Peloponnese Bus Station,Point(23.7275 37.9838),http://www.wikidata.org/entity/Q41,Greece,Greece,Point(23.0 38.5),Ελλάς,gr
http://www.wikidata.org/entity/Q48792943,Athens Liosion Bus Station,Point(23.7275 37.9838),http://www.wikidata.org/entity/Q41,Greece,Greece,Point(23.0 38.5),Ελλάς,gr
http://www.wikidata.org/entity/Q4879334,Bedok Bus Interchange,Point(103.93 1.32516),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q4879338,Bedok North Bus Depot,Point(103.948 1.3385),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q48801252,SouthPark Community Transit Center,Point(-80.83138889 35.15333333),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q4880150,Beeston bus station,Point(-1.2145 52.926),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q48802674,Mecidiyeköy,Point(28.9912 41.0669),http://www.wikidata.org/entity/Q43,Turkey,Turkey,Point(36.0 39.0),Türkiye,tr
